"We're getting married at 3 p.m. in St. Peter's Church," the invitation said	„Wir heiraten um 15 Uhr in der Sankt-Petrus-Kirche“, hat in der Einladung gestanden
Alex ist um Viertel vor drei an der Kirche angekommen	Alex arrived at the church at a quarter to three (das Perfekt)
Alex arrived at the church at a quarter to three (das Perfekt)	Alex ist um Viertel vor drei an der Kirche angekommen
Alex kam um Viertel vor drei an der Kirche an	Alex arrived at the church at a quarter to three (das Imperfekt)
Alex arrived at the church at a quarter to three (das Imperfekt)	Alex kam um Viertel vor drei an der Kirche an
Aber viele andere Gäste waren schon vor ihm angekommen	But many other guests had arrived before him (das Plusquamperfekt)
But many other guests had arrived before him (das Plusquamperfekt)	Aber viele andere Gäste waren schon vor ihm angekommen
Die Kirche war schon fast voll	The church was almost full
The church was almost full	Die Kirche war schon fast voll
Alex ist einer der ersten Gäste	Alex is one of the first guests
Alex is one of the first guests	Alex ist einer der ersten Gäste
Zum Glück hat Louise einen Platz für ihn reserviert	Luckily Louise has reserved a seat for him
Luckily Louise has reserved a seat for him	Zum Glück hat Louise einen Platz für ihn reserviert
Louise ist noch nicht da, als Alex an der Kirche ankommt	Louise isn't there when Alex arrives at the church
Louise isn't there when Alex arrives at the church	Louise ist noch nicht da, als Alex an der Kirche ankommt
Neben Alex und Louise saßen Gwyneth und ihr Freund Max	Next to Alex and Louise sat Gwyneth and her boyfriend Max (das Imperfekt)
Next to Alex and Louise sat Gwyneth and her boyfriend Max (das Imperfekt)	Neben Alex und Louise saßen Gwyneth und ihr Freund Max
Neben Alex und Louise haben Gwyneth und ihr Freund Max gesessen	Next to Alex and Louise sat Gwyneth and her boyfriend Max (das Perfekt)
Next to Alex and Louise sat Gwyneth and her boyfriend Max (das Perfekt)	Neben Alex und Louise haben Gwyneth und ihr Freund Max gesessen
Sie hatten sich vor sieben Jahren kennengelernt. Seitdem sind sie zusammen	They met each other seven years ago. They've been together ever since
They met each other seven years ago. They've been together ever since	Sie hatten sich vor sieben Jahren kennengelernt. Seitdem sind sie zusammen
Auch Tina war in der Kirche, aber allein. Tina ist alleine hier	Tina was also in church, but alone. Tina is here alone
Tina was also in church, but alone. Tina is here alone	Auch Tina war in der Kirche, aber allein. Tina ist alleine hier
„Wo ist denn ihr Freund?“, fragte Alex Louise leise	"Where's her boyfriend?" Alex asked Louise softly
"Where's her boyfriend?" Alex asked Louise softly	„Wo ist denn ihr Freund?“, fragte Alex Louise leise
„Pssst, Louise!“, flüsterte Gwyneth	"Pssst, Louise!", Gwyneth whispered
"Pssst, Louise!", Gwyneth whispered	„Pssst, Louise!“, flüsterte Gwyneth
„Sie ist sehr verletzt und traurig“, hat Louise erklärt	"She's very hurt and sad," Louise explained
"She's very hurt and sad," Louise explained	„Sie ist sehr verletzt und traurig“, hat Louise erklärt
„Es geht los!“. Der Priester hatte schon angefangen zu sprechen	"It starts!". The priest had already begun to speak (das Plusquamperfekt)
"It starts!". The priest had already begun to speak (das Plusquamperfekt)	„Es geht los!“. Der Priester hatte schon angefangen zu sprechen
Nachdem der Priester viel über Partnerschaft, Liebe und Ehe gesprochen hatte, hat Alex zu Louise geschaut	After the priest had talked a lot about partnership, love and marriage, Alex looked at Louise
After the priest had talked a lot about partnership, love and marriage, Alex looked at Louise	Nachdem der Priester viel über Partnerschaft, Liebe und Ehe gesprochen hatte, hat Alex zu Louise geschaut
„Warum weinst du denn, Louise?“ „Vor Freude! Ich freue mich so für Petra und Jens.“, Louise hat Alex angelächelt	"Why are you crying, Louise?" "For joy! I'm so happy for Petra and Jens.", Louise smiled at Alex
"Why are you crying, Louise?" "For joy! I'm so happy for Petra and Jens.", Louise smiled at Alex	„Warum weinst du denn, Louise?“ „Vor Freude! Ich freue mich so für Petra und Jens.“, Louise hat Alex angelächelt
Alex war verwirrt. „Vor Freude weinen... Frauen!“, hat er gedacht	Alex was confused. "Crying for joy... Women!", he thought
Alex was confused. "Crying for joy... Women!", he thought	Alex war verwirrt. „Vor Freude weinen... Frauen!“, hat er gedacht
Alex gab ihr ein Taschentuch	Alex gave her a handkerchief (das Imperfekt)
Alex gave her a handkerchief (das Imperfekt)	Alex gab ihr ein Taschentuch
Nachdem alle Gäste einen Sekt zur Begrüßung getrunken hatten und nachdem das Brautpaar alle Gäste begrüßt hatte, aßen sie zu Abend	After all the guests had drunk a welcome champagne and after the bride and groom had greeted all the guests, they ate dinner
After all the guests had drunk a welcome champagne and after the bride and groom had greeted all the guests, they ate dinner	Nachdem alle Gäste einen Sekt zur Begrüßung getrunken hatten und nachdem das Brautpaar alle Gäste begrüßt hatte, aßen sie zu Abend
Nachdem Alex und seine Freunde zur Bar gegangen waren, haben sie Getränke für alle bestellt	After Alex and his friends went to the bar, they ordered drinks for everyone
After Alex and his friends went to the bar, they ordered drinks for everyone	Nachdem Alex und seine Freunde zur Bar gegangen waren, haben sie Getränke für alle bestellt
„Auf das Brautpaar!“, rief Alex / hat Alex gerufen	"To the newlyweds!" shouted Alex
"To the newlyweds!" shouted Alex	„Auf das Brautpaar!“, rief Alex / hat Alex gerufen
„Und auf die Freundschaft!“, fügte Louise hinzu / hat Louise hinzugefügt	"And to friendship!" Louise added
"And to friendship!" Louise added	„Und auf die Freundschaft!“, fügte Louise hinzu / hat Louise hinzugefügt
Der Pfarrer hatte über Liebe und Ehe geredet	The pastor had talked about love and marriage
The pastor had talked about love and marriage	Der Pfarrer hatte über Liebe und Ehe geredet
Die Freunde tranken an der Bar auf das Brautpaar	The friends drank to the newlyweds at the bar
The friends drank to the newlyweds at the bar	Die Freunde tranken an der Bar auf das Brautpaar
Das Brautpaar hatte zuerst alle Gäste begrüßt und dann haben alle zu Abend gegessen	The newlyweds first greeted all the guests and then everyone ate dinner
The newlyweds first greeted all the guests and then everyone ate dinner	Das Brautpaar hatte zuerst alle Gäste begrüßt und dann haben alle zu Abend gegessen
Die Freunde sind zuerst an die Bar gegangen und haben dann Getränke bestellt	The friends first went to the bar and then ordered drinks
The friends first went to the bar and then ordered drinks	Die Freunde sind zuerst an die Bar gegangen und haben dann Getränke bestellt
Alex war nervös, nachdem er Louise weinen gesehen hatte	Alex was nervous after seeing Louise cry
Alex was nervous after seeing Louise cry	Alex war nervös, nachdem er Louise weinen gesehen hatte
Alex war nervös, nachdem er die Rede des Priesters gehört hatte	Alex was nervous after hearing the priest's speech
Alex was nervous after hearing the priest's speech	Alex war nervös, nachdem er die Rede des Priesters gehört hatte
Vermutungen	assumptions
assumptions	Vermutungen
Jetzt waren schon viele Gäste auf der Tanzfläche	There were already many guests on the dance floor
There were already many guests on the dance floor	Jetzt waren schon viele Gäste auf der Tanzfläche
Alex, ich habe das Gefühl, du möchtest etwas sagen	Alex, I have a feeling you want to say something
Alex, I have a feeling you want to say something	Alex, ich habe das Gefühl, du möchtest etwas sagen
Er wollte mit Louise tanzen, aber er war zu nervös	He wanted to dance with Louise but he was too nervous
He wanted to dance with Louise but he was too nervous	Er wollte mit Louise tanzen, aber er war zu nervös
„Komm!“, hatte Louise noch schnell geantwortet, bevor sie ihn auf die Tanzfläche zog	"Come on!" Louise answered quickly before she pulled him onto the dance floor
"Come on!" Louise answered quickly before she pulled him onto the dance floor	„Komm!“, hatte Louise noch schnell geantwortet, bevor sie ihn auf die Tanzfläche zog
Alex und Louise haben lange getanzt und viel gelacht	Alex and Louise danced a lot and laughed a lot (das Perfekt)
Alex and Louise danced a lot and laughed a lot (das Perfekt)	Alex und Louise haben lange getanzt und viel gelacht
Sie haben auch mit ihren anderen Freunden zusammen getanzt	They also danced with their other friends (das Perfekt)
They also danced with their other friends (das Perfekt)	Sie haben auch mit ihren anderen Freunden zusammen getanzt
Alex und Louise tanzten lange und lachten viel	Alex and Louise danced a lot and laughed a lot (das Imperfekt)
Alex and Louise danced a lot and laughed a lot (das Imperfekt)	Alex und Louise tanzten lange und lachten viel
Alle hatten viel Spaß	Everyone had a great time
Everyone had a great time	Alle hatten viel Spaß
Sie haben gar nicht gemerkt, wie schnell die Zeit vergangen war	They didn't even notice how quickly the time had passed (das Perfekt)
They didn't even notice how quickly the time had passed (das Perfekt)	Sie haben gar nicht gemerkt, wie schnell die Zeit vergangen war
Sie merkten gar nicht, wie schnell die Zeit vergangen war	They didn't even notice how quickly the time had passed (das Imperfekt)
They didn't even notice how quickly the time had passed (das Imperfekt)	Sie merkten gar nicht, wie schnell die Zeit vergangen war
„Es ist schon 5 Uhr morgens!“, rief Louise	"It's already 5 in the morning!" Louise exclaimed
"It's already 5 in the morning!" Louise exclaimed	„Es ist schon 5 Uhr morgens!“, rief Louise
„Zeit für mein Bett!“ Dann fuhren die Freunde glücklich und zufrieden nach Hause	"Time for my bed!" Then the friends went home, happy and content
"Time for my bed!" Then the friends went home, happy and content	„Zeit für mein Bett!“ Dann fuhren die Freunde glücklich und zufrieden nach Hause
Um 5 Uhr gingen Alex und Louise nach Hause	At 5 o'clock Alex and Louise went home
At 5 o'clock Alex and Louise went home	Um 5 Uhr gingen Alex und Louise nach Hause
Wobei hatte Alex viel Spaß?	What did Alex enjoy doing?
What did Alex enjoy doing?	Wobei hatte Alex viel Spaß?
Erzähle die Geschichte in eigenen Worten	Tell the story in your own words
Tell the story in your own words	Erzähle die Geschichte in eigenen Worten
Berichte von einer Hochzeit, die du besucht hast. Wie war der Ablauf?	Tell about a wedding you attended. How was the process?
Tell about a wedding you attended. How was the process?	Berichte von einer Hochzeit, die du besucht hast. Wie war der Ablauf?
Der Priester hat eine Rede gehalten	The priest gave a speech
The priest gave a speech	Der Priester hat eine Rede gehalten
Wie geht die Geschichte weiter? Was denkst du?	How does the story continue? What do you think?
How does the story continue? What do you think?	Wie geht die Geschichte weiter? Was denkst du?
Das Brautpaar kommt aus der Kirche	The bride and groom come out of the church
The bride and groom come out of the church	Das Brautpaar kommt aus der Kirche
Könnten Sie mir bitte zwei Plätze reservieren?	Could you please reserve two seats for me?
Could you please reserve two seats for me?	Könnten Sie mir bitte zwei Plätze reservieren?
Zu unserer Feier haben wir 25 Gäste eingeladen	We invited 25 guests to our celebration
We invited 25 guests to our celebration	Zu unserer Feier haben wir 25 Gäste eingeladen
Lara flüstert mir etwas ins Ohr	Lara whispers something in my ear
Lara whispers something in my ear	Lara flüstert mir etwas ins Ohr
Wir stoßen mit Sekt an. Prost!	We toast with sparkling wine. Bottom up!
We toast with sparkling wine. Bottom up!	Wir stoßen mit Sekt an. Prost!
Zuerst bin ich aufgestanden	I got up first (das Perfekt)
I got up first (das Perfekt)	Zuerst bin ich aufgestanden
Dann habe ich Kaffee gekocht	Then I made coffee (das Perfekt)
Then I made coffee (das Perfekt)	Dann habe ich Kaffee gekocht
Nachdem ich mich angezogen hatte, verließ ich das Haus	After I got dressed, I left the house
After I got dressed, I left the house	Nachdem ich mich angezogen hatte, verließ ich das Haus
Nach zehn Minuten bekam ich endlich ein Taxi	After ten minutes I finally got a taxi (das Imperfekt)
After ten minutes I finally got a taxi (das Imperfekt)	Nach zehn Minuten bekam ich endlich ein Taxi
Später möchte ich mich noch mit Lisa treffen	I would like to meet up with Lisa later
I would like to meet up with Lisa later	Später möchte ich mich noch mit Lisa treffen
Anschließend wollen wir essen gehen	Then we want to go eat
Then we want to go eat	Anschließend wollen wir essen gehen
Seitdem wir verheiratet sind, ist alles stressig	Ever since we got married everything has been stressful
Ever since we got married everything has been stressful	Seitdem wir verheiratet sind, ist alles stressig
Jetzt möchte ich einfach nur noch schlafen	Now I just want to sleep
Now I just want to sleep	Jetzt möchte ich einfach nur noch schlafen
Ich bin so aufgeregt! Heute Nachmittag geht es los	I'm so excited! It starts this afternoon
I'm so excited! It starts this afternoon	Ich bin so aufgeregt! Heute Nachmittag geht es los
Frank und ich werden endlich heiraten	Frank and I are finally getting married
Frank and I are finally getting married	Frank und ich werden endlich heiraten
Wir haben vierzig Gäste eingeladen	We invited forty guests
We invited forty guests	Wir haben vierzig Gäste eingeladen
Das wird ein langer Tag	It's gonna be a long day
It's gonna be a long day	Das wird ein langer Tag
Frank wird einen Anzug tragen und ich ein weißes Kleid	Frank will wear a suit and I will wear a white dress
Frank will wear a suit and I will wear a white dress	Frank wird einen Anzug tragen und ich ein weißes Kleid
Wir heiraten traditionell in einer Kirche und werden von einem Priester getraut	Traditionally, we get married in a church and are married by a priest
Traditionally, we get married in a church and are married by a priest	Wir heiraten traditionell in einer Kirche und werden von einem Priester getraut
Danach feiern wir im Hotel und stoßen mit Sekt an	Afterwards we celebrate in the hotel and toast with sparkling wine
Afterwards we celebrate in the hotel and toast with sparkling wine	Danach feiern wir im Hotel und stoßen mit Sekt an
Während der Trauung muss ich bestimmt vor Freude weinen	I'm sure I'll cry with joy during the wedding
I'm sure I'll cry with joy during the wedding	Während der Trauung muss ich bestimmt vor Freude weinen
Ich hoffe, dass Frank und ich eine glückliche Ehe führen werden	I hope that Frank and I will have a happy marriage
I hope that Frank and I will have a happy marriage	Ich hoffe, dass Frank und ich eine glückliche Ehe führen werden
Wir haben bestimmt viel Spaß	We're going to have a lot of fun
We're going to have a lot of fun	Wir haben bestimmt viel Spaß
Musstest du während der Trauung auch weinen?	Did you also cry during the wedding?
Did you also cry during the wedding?	Musstest du während der Trauung auch weinen?
Ich war ebenfalls sehr gerührt	I was also very touched
I was also very touched	Ich war ebenfalls sehr gerührt
Lass uns an die Bar gehen	Let's go to the bar
Let's go to the bar	Lass uns an die Bar gehen
Die Musik ist so laut und an der Bar können wir flüstern	The music is so loud and at the bar we can whisper
The music is so loud and at the bar we can whisper	Die Musik ist so laut und an der Bar können wir flüstern
Wir trinken auf das Brautpaar! Mögen sie für immer glücklich sein!	Let's drink to the newlyweds! May they be happy forever!
Let's drink to the newlyweds! May they be happy forever!	Wir trinken auf das Brautpaar! Mögen sie für immer glücklich sein!
Wie nennt man die Braut und den Bräutigam auf einer Hochzeit? -> Brautpaar	What do you call the bride and groom at a wedding? -> newlyweds
What do you call the bride and groom at a wedding? -> newlyweds	Wie nennt man die Braut und den Bräutigam auf einer Hochzeit? -> Brautpaar
Warum weint man normalerweise auf einer Hochzeit? Vor Freude / Wut / Traurigkeit / Nervosität	Why do you usually cry at a wedding? With joy / anger / sadness / nervousness
Why do you usually cry at a wedding? With joy / anger / sadness / nervousness	Warum weint man normalerweise auf einer Hochzeit? Vor Freude / Wut / Traurigkeit / Nervosität
Brautjungfern	bridesmaids
bridesmaids	Brautjungfern
Bis dass der Tod uns scheidet	Until death do us part
Until death do us part	Bis dass der Tod uns scheidet
Der Priester möchte eine Rede halten	The priest wants to give a speech
The priest wants to give a speech	Der Priester möchte eine Rede halten
Du hältst heute eine Rede	You are giving a speech today
You are giving a speech today	Du hältst heute eine Rede
Du tanzt die ganze Nacht	You dance all night
You dance all night	Du tanzt die ganze Nacht
