She has a lot of hair on her head	Sie hat sehr viele Haare auf dem Kopf
Ich brate das Ei in einer Pfanne	I fry the egg in a pan
I fry the egg in a pan	Ich brate das Ei in einer Pfanne
Im Sommer müssen die Pflanzen bewässert werden	In summer the plants must be watered
In summer the plants must be watered	Im Sommer müssen die Pflanzen bewässert werden
Mein Vater raucht gerne Pfeife	My father likes to smoke a pipe
My father likes to smoke a pipe	Mein Vater raucht gerne Pfeife
Er angelt uns immer frische Fische und sammelt Käfer, die er im Wald findet	He always catches us fresh fish and collects bugs that he finds in the forest
He always catches us fresh fish and collects bugs that he finds in the forest	Er angelt uns immer frische Fische und sammelt Käfer, die er im Wald findet
Er kennt sich sehr gut mit Tieren und Pflanzen aus	He knows very well about animals and plants
He knows very well about animals and plants	Er kennt sich sehr gut mit Tieren und Pflanzen aus
Er mag Pferde und Vögel am liebsten	He likes horses and birds the most
He likes horses and birds the most	Er mag Pferde und Vögel am liebsten
Heute brät er uns frisches Fleisch in der Pfanne an	Today he fries us fresh meat in the pan
Today he fries us fresh meat in the pan	Heute brät er uns frisches Fleisch in der Pfanne an
Er hat zu viel Pfeffer verwendet	He used too much pepper
He used too much pepper	Er hat zu viel Pfeffer verwendet
Die anderen Kinder pfeifen die Melodie immer falsch!	The other children always whistle the melody wrong!
The other children always whistle the melody wrong!	Die anderen Kinder pfeifen die Melodie immer falsch!
Die Melodie hört sich doch ganz anders an	The melody sounds completely different
The melody sounds completely different	Die Melodie hört sich doch ganz anders an
Die Knöpfe an meiner Jacke fallen ständig ab. Ich empfehle daher Jacken mit Reißverschluss	The buttons on my jacket keep falling off. I therefore recommend jackets with a zipper
The buttons on my jacket keep falling off. I therefore recommend jackets with a zipper	Die Knöpfe an meiner Jacke fallen ständig ab. Ich empfehle daher Jacken mit Reißverschluss
Es ist schön, noch ein Kind zu sein. Man hat noch keine Pflichten	It's nice to still be a child. You don't have any obligations yet
It's nice to still be a child. You don't have any obligations yet	Es ist schön, noch ein Kind zu sein. Man hat noch keine Pflichten
Wir können den ganzen Tag durch den Wald hüpfen und Spaß haben	We can jump around the forest all day and have fun
We can jump around the forest all day and have fun	Wir können den ganzen Tag durch den Wald hüpfen und Spaß haben
Gestern bin ich auf einen Stein geklettert. Das war ein Fehler!	Yesterday I climbed a stone. That was a mistake!
Yesterday I climbed a stone. That was a mistake!	Gestern bin ich auf einen Stein geklettert. Das war ein Fehler!
Ich habe mir das Knie verletzt. Aber mit einem Pflaster wird die Wunde schnell heilen	I hurt my knee. But with a band-aid the wound will heal quickly
I hurt my knee. But with a band-aid the wound will heal quickly	Ich habe mir das Knie verletzt. Aber mit einem Pflaster wird die Wunde schnell heilen
Ich liebe es, im Wald wandern zu gehen. Später möchte Pfadfinder werden!	I love it, to go hiking in the forest. I want to become a Boy Scout later!
I love it, to go hiking in the forest. I want to become a Boy Scout later!	Ich liebe es, im Wald wandern zu gehen. Später möchte Pfadfinder werden!
Ich hoffe morgen schneit es! Wir hatten seit Jahren keinen Schnee mehr zu Weihnachten	I hope it snows tomorrow! We haven't had for years snow for Christmas
I hope it snows tomorrow! We haven't had for years snow for Christmas	Ich hoffe morgen schneit es! Wir hatten seit Jahren keinen Schnee mehr zu Weihnachten
Forscher haben die Vermutung, dass es in ein paar Jahren gar keinen Schnee mehr gibt	Researchers suspect that in a few years there will be no more snow at all
Researchers suspect that in a few years there will be no more snow at all	Forscher haben die Vermutung, dass es in ein paar Jahren gar keinen Schnee mehr gibt
Im Wetterbericht steht, dass es morgen schneit. Aber das ist nur eine Vorhersage	The weather report says, that it will snow tomorrow. But that's just a prediction
The weather report says, that it will snow tomorrow. But that's just a prediction	Im Wetterbericht steht, dass es morgen schneit. Aber das ist nur eine Vorhersage
Ich habe mir zum Lebensziel gemacht, den Planten zu retten	I have made it my life's goal to save the planet
I have made it my life's goal to save the planet	Ich habe mir zum Lebensziel gemacht, den Planten zu retten
Wenn wir so weiter machen, haben wir bald keine Erde mehr. Dennoch werde ich meine Ziele immer verfolgen	If we continue like this, we will soon have no earth left. Nevertheless, I will always pursue my goals
If we continue like this, we will soon have no earth left. Nevertheless, I will always pursue my goals	Wenn wir so weiter machen, haben wir bald keine Erde mehr. Dennoch werde ich meine Ziele immer verfolgen
Wenn mein Haustier stirbt, dann werde ich sehr traurig sein	When my pet dies, then I will be very sad
When my pet dies, then I will be very sad	Wenn mein Haustier stirbt, dann werde ich sehr traurig sein
Bei Wenn-dann-Sätzen geht es um Bedingungen und Folgen	"Wenn-dann" sentences are about conditions and consequences
"Wenn-dann" sentences are about conditions and consequences	Bei Wenn-dann-Sätzen geht es um Bedingungen und Folgen
Ich verfolge meine Ziele seit meiner Kindheit	I pursue my goals since my childhood
I pursue my goals since my childhood	Ich verfolge meine Ziele seit meiner Kindheit
Ich teile mir meine Zeit gut ein	I manage my time well
I manage my time well	Ich teile mir meine Zeit gut ein
Ich habe noch keine festen Pläne	I don't have any fixed plans yet
I don't have any fixed plans yet	Ich habe noch keine festen Pläne
Wie stellst du dir die Zukunft vor?	How do you imagine the future?
How do you imagine the future?	Wie stellst du dir die Zukunft vor?
Ich hoffe auf gute Nachrichten	I hope for good news
I hope for good news	Ich hoffe auf gute Nachrichten
Wenn ich in der Schule gut aufpasse, dann schreibe ich gute Noten	When I pay attention at school, then I get good grades
When I pay attention at school, then I get good grades	Wenn ich in der Schule gut aufpasse, dann schreibe ich gute Noten
Ich habe nicht schwimmen können	I could not swim
I could not swim	Ich habe nicht schwimmen können
