What tasks do I have to do?	Welche Aufgaben muss ich erledigen?
Wie ist das Gehalt?	How is the salary?
How is the salary?	Wie ist das Gehalt?
Fragen, die ein Bewerber oder eine Bewerberin stellt	Questions asked by an applicant
Questions asked by an applicant	Fragen, die ein Bewerber oder eine Bewerberin stellt
Fragen, die der Arbeitgeber oder die Arbeitgeberin stellt	Questions asked by the employer
Questions asked by the employer	Fragen, die der Arbeitgeber oder die Arbeitgeberin stellt
Welche Stärken haben Sie?	What are your strengths?
What are your strengths?	Welche Stärken haben Sie?
Was sind Ihre Schwächen?	What are your weaknesses?
What are your weaknesses?	Was sind Ihre Schwächen?
Warum möchten Sie diesen Job machen?	Why do you want to do this job?
Why do you want to do this job?	Warum möchten Sie diesen Job machen?
Ich kann einen einfachen Text über das Thema Arbeit lesen	I can read a simple text on the subject of work
I can read a simple text on the subject of work	Ich kann einen einfachen Text über das Thema Arbeit lesen
Ich kann in einem Vorstellungsgespräch auf Fragen antworten	I can answer questions in an interview
I can answer questions in an interview	Ich kann in einem Vorstellungsgespräch auf Fragen antworten
entlassen -- die Arbeit verlieren	laid off -- lose your job
laid off -- lose your job	entlassen -- die Arbeit verlieren
die Urlaubstage -- an diesen Tagen arbeitest du nicht, bekommst aber Geld	the vacation days -- you don't work on these days, but you get paid
the vacation days -- you don't work on these days, but you get paid	die Urlaubstage -- an diesen Tagen arbeitest du nicht, bekommst aber Geld
die Probezeit -- die ersten sechs Monate in einer Firma	the probationary period -- the first six months in a company
the probationary period -- the first six months in a company	die Probezeit -- die ersten sechs Monate in einer Firma
die Unterlagen -- verschiedene Dokumente, z. B. der Lebenslauf, das Anschreiben	the documents -- various documents, e.g. B. the CV, the cover letter
the documents -- various documents, e.g. B. the CV, the cover letter	die Unterlagen -- verschiedene Dokumente, z. B. der Lebenslauf, das Anschreiben
das Gehalt -- das Geld für deine Arbeit	the salary -- the money for your work
the salary -- the money for your work	das Gehalt -- das Geld für deine Arbeit
pendeln -- wenn man mit dem Auto oder der Bahn lange zur Arbeit fährt	commute -- if you take the car or train to work for a long time
commute -- if you take the car or train to work for a long time	pendeln -- wenn man mit dem Auto oder der Bahn lange zur Arbeit fährt
Ich muss jeden Tag 1,5 Stunden zur Arbeit pendeln	I have to commute 1.5 hours to work every day
I have to commute 1.5 hours to work every day	Ich muss jeden Tag 1,5 Stunden zur Arbeit pendeln
Welche Unterlagen muss ich für das Meeting mitbringen?	What documents do I need to bring to the meeting?
What documents do I need to bring to the meeting?	Welche Unterlagen muss ich für das Meeting mitbringen?
Endlich ist meine Urlaubstagen vorbei	My vacation days are finally over
My vacation days are finally over	Endlich ist meine Urlaubstagen vorbei
Vor ihm liegt ein großer Stapel Papier	In front of him is a large stack of paper
In front of him is a large stack of paper	Vor ihm liegt ein großer Stapel Papier
Tim ist Anwalt. Er ist selbstständig, er ist sein eigener Chef. Die Firma gehört ihm	Tim is a lawyer. He is self-employed, he is his own boss. The company belongs to him
Tim is a lawyer. He is self-employed, he is his own boss. The company belongs to him	Tim ist Anwalt. Er ist selbstständig, er ist sein eigener Chef. Die Firma gehört ihm
Tim hat vier Angestellte in der Firma. Aber das reicht jetzt nicht mehr	Tim has four employees in the company. But that's no longer enough
Tim has four employees in the company. But that's no longer enough	Tim hat vier Angestellte in der Firma. Aber das reicht jetzt nicht mehr
Es gibt so viel Arbeit in der Firma. Tim braucht mehr Angestellte	There is so much work in the company. Tim needs more employees
There is so much work in the company. Tim needs more employees	Es gibt so viel Arbeit in der Firma. Tim braucht mehr Angestellte
Der Stapel Papier vor ihm sind Bewerbungen. 35 Personen haben sich um die Stelle beworben	The stack of papers in front of him are applications. 35 people applied for the position
The stack of papers in front of him are applications. 35 people applied for the position	Der Stapel Papier vor ihm sind Bewerbungen. 35 Personen haben sich um die Stelle beworben
Tim muss alle Bewerbungen lesen. Dann muss er sich für einen Bewerber oder eine Bewerberin entscheiden	Tim has to read all applications. Then he has to decide on an applicant
Tim has to read all applications. Then he has to decide on an applicant	Tim muss alle Bewerbungen lesen. Dann muss er sich für einen Bewerber oder eine Bewerberin entscheiden
Das ist viel Arbeit und dauert lange	It's a lot of work and takes a long time
It's a lot of work and takes a long time	Das ist viel Arbeit und dauert lange
Es hat sich niemand für die Stelle beworben	No one has applied for the position
No one has applied for the position	Es hat sich niemand für die Stelle beworben
Das Lesen der Bewerbungen geht sehr schnell	The applications are read very quickly
The applications are read very quickly	Das Lesen der Bewerbungen geht sehr schnell
Die Bewerbungen auf dem linken Stapel gefallen ihm. Aber die Bewerbungen auf dem rechten Stapel passen nicht zur Firma	He likes the applications on the left stack. But the applications on the right stack do not match the company
He likes the applications on the left stack. But the applications on the right stack do not match the company	Die Bewerbungen auf dem linken Stapel gefallen ihm. Aber die Bewerbungen auf dem rechten Stapel passen nicht zur Firma
Tim möchte acht Personen zum Vorstellungsgespräch einladen	Tim would like to invite eight people to an interview
Tim would like to invite eight people to an interview	Tim möchte acht Personen zum Vorstellungsgespräch einladen
Tim fragt Martina viel zu ihren anderen Arbeitsstellen und ihren Aufgaben dort	Tim asks Martina a lot about her other jobs and her tasks there
Tim asks Martina a lot about her other jobs and her tasks there	Tim fragt Martina viel zu ihren anderen Arbeitsstellen und ihren Aufgaben dort
Aber Martina ist interessiert an dem Job. Ihr gefallen der Job und der Arbeitsplatz	But Martina is interested in the job. You like the job and the workplace
But Martina is interested in the job. You like the job and the workplace	Aber Martina ist interessiert an dem Job. Ihr gefallen der Job und der Arbeitsplatz
Tim fühlt Martina auf den Zahn	Tim puts Martina to the test
Tim puts Martina to the test	Tim fühlt Martina auf den Zahn
Martina ist etwas nervös	Martina is a little nervous
Martina is a little nervous	Martina ist etwas nervös
Tim erzählt, welche Aufgaben erledigt werden müssen	Tim tells what tasks need to be done
Tim tells what tasks need to be done	Tim erzählt, welche Aufgaben erledigt werden müssen
Verbessere den Text und schreibe die richtige Lösung in den Chat	Correct the text and write the correct solution in the chat
Correct the text and write the correct solution in the chat	Verbessere den Text und schreibe die richtige Lösung in den Chat
Martina hat kein Interesse an dem Job	Martina is not interested in the job
Martina is not interested in the job	Martina hat kein Interesse an dem Job
Wie hast du dich am Anfang des Bewerbungsgesprächs gefühlt?	How did you feel at the beginning of the interview?
How did you feel at the beginning of the interview?	Wie hast du dich am Anfang des Bewerbungsgesprächs gefühlt?
Wie gefällt dir die Stelle?	How do you like the position?
How do you like the position?	Wie gefällt dir die Stelle?
Notiert eure Vermutungen. Begründet sie!	Note your guesses. Justify them!
Note your guesses. Justify them!	Notiert eure Vermutungen. Begründet sie!
Sie müssen über die Details sprechen und viele Unterlagen ausfüllen	You have to talk about the details and fill out a lot of paperwork
You have to talk about the details and fill out a lot of paperwork	Sie müssen über die Details sprechen und viele Unterlagen ausfüllen
Aber danach wird sie fest angestellt	But after that she gets a permanent job
But after that she gets a permanent job	Aber danach wird sie fest angestellt
Endlich bekommt er Unterstützung von einer neuen Sekretärin	Finally he gets support from a new secretary
Finally he gets support from a new secretary	Endlich bekommt er Unterstützung von einer neuen Sekretärin
ziemlich	pretty much
pretty much	ziemlich
Was spricht noch für sie?	What else speaks for her?
What else speaks for her?	Was spricht noch für sie?
Welche Gründe könnte es noch geben?	What other reasons could there be?
What other reasons could there be?	Welche Gründe könnte es noch geben?
bis zum Hals in Arbeit stecken -- sehr viel Arbeit haben	up to their necks in work -- have a lot of work
up to their necks in work -- have a lot of work	bis zum Hals in Arbeit stecken -- sehr viel Arbeit haben
Tim steckt bis zum Hals in Arbeit. Also braucht er einen Sekretär oder eine Sekretärin, der oder die ihm hilft	Tim is up to his neck in work. So he needs a secretary to help him
Tim is up to his neck in work. So he needs a secretary to help him	Tim steckt bis zum Hals in Arbeit. Also braucht er einen Sekretär oder eine Sekretärin, der oder die ihm hilft
Sätze umformulieren	rephrase sentences
rephrase sentences	Sätze umformulieren
die Stärke, -n; die Schwäche, -n	the strength, -n; the weaknesses
the strength, -n; the weaknesses	die Stärke, -n; die Schwäche, -n
Tim entscheidet sich für Martina	Tim chooses Martina
Tim chooses Martina	Tim entscheidet sich für Martina
Konferenzen leiten	lead conferences
lead conferences	Konferenzen leiten
