You have been invited to an interview	Du wurdest zu einem Bewerbungsgespräch eingeladen
Du rufst in der Firma an und stellst Fragen. Führe ein Telefonat	You call the company and ask questions. Lead a phone call
You call the company and ask questions. Lead a phone call	Du rufst in der Firma an und stellst Fragen. Führe ein Telefonat
Du möchtest wissen, wohin du kommen sollst und wo sich das Büro des Chefs befindet	You want to know where to go and where the boss's office is found
You want to know where to go and where the boss's office is found	Du möchtest wissen, wohin du kommen sollst und wo sich das Büro des Chefs befindet
Du bist der perfekte Bewerber für den Job. Welcher Job ist das und warum bist du perfekt für diese Arbeit?	You are the perfect candidate for the job. What job is it and why are you perfect for this job?
You are the perfect candidate for the job. What job is it and why are you perfect for this job?	Du bist der perfekte Bewerber für den Job. Welcher Job ist das und warum bist du perfekt für diese Arbeit?
Beschreibe deinen Arbeitsplatz. Wo liegt er? Wie sieht der Arbeitsplatz aus? Welche Menschen arbeiten dort?	Describe your workplace. Where is he? What does the workplace look like? What kind of people work there?
Describe your workplace. Where is he? What does the workplace look like? What kind of people work there?	Beschreibe deinen Arbeitsplatz. Wo liegt er? Wie sieht der Arbeitsplatz aus? Welche Menschen arbeiten dort?
Mein Kollege stresst mich manchmal	My colleague sometimes stresses me
My colleague sometimes stresses me	Mein Kollege stresst mich manchmal
Welche Vorteile hat dein Job?	What are the advantages of your job?
What are the advantages of your job?	Welche Vorteile hat dein Job?
Welche Nachteile hat dein Job?	What are the disadvantages of your job?
What are the disadvantages of your job?	Welche Nachteile hat dein Job?
Von welchem Job hast du schon als Kind geträumt?	What kind of job did you dream of as a child?
What kind of job did you dream of as a child?	Von welchem Job hast du schon als Kind geträumt?
Bei der Dekoration habt ihr wirklich ganze Arbeit geleistet. Das Zimmer sieht so schön aus	You really did a great job with the decoration. The room looks so beautiful
You really did a great job with the decoration. The room looks so beautiful	Bei der Dekoration habt ihr wirklich ganze Arbeit geleistet. Das Zimmer sieht so schön aus
