What do you see in the picture?	Was siehst du auf dem Bild?
Was ist auf dem Bild dargestellt?	What is shown in the picture?
What is shown in the picture?	Was ist auf dem Bild dargestellt?
Überweisungen mache ich auf der Bank	I make transfers in the bank
I make transfers in the bank	Überweisungen mache ich auf der Bank
In manchen Städten gibt es viele Brücken	In some cities there are many bridges
In some cities there are many bridges	In manchen Städten gibt es viele Brücken
Sonntags gehe ich am liebsten in den Park	On Sundays I like best to go to the park
On Sundays I like best to go to the park	Sonntags gehe ich am liebsten in den Park
Den Zug nehme ich am Bahnhof	I take the train at the station
I take the train at the station	Den Zug nehme ich am Bahnhof
Wenn ich krank bin muss ich vielleicht ins Krankenhaus	If I'm sick, I might have to go to the hospital
If I'm sick, I might have to go to the hospital	Wenn ich krank bin muss ich vielleicht ins Krankenhaus
Im Supermarkt gibt es viel Essen	There is a lot of food in the supermarket
There is a lot of food in the supermarket	Im Supermarkt gibt es viel Essen
Im Geschäft gibt es viel Kleidung	There are a lot of clothes in the shop
There are a lot of clothes in the shop	Im Geschäft gibt es viel Kleidung
Am Flughafen fliegen viele Flugzeuge ab	Many planes depart from the airport
Many planes depart from the airport	Am Flughafen fliegen viele Flugzeuge ab
In der Buchhandlung kann man Bücher kaufen	You can buy books in the bookshop
You can buy books in the bookshop	In der Buchhandlung kann man Bücher kaufen
Im Krankenhaus arbeiten viele Ärzte und Krankenschwestern	Many doctors and nurses work in the hospital
Many doctors and nurses work in the hospital	Im Krankenhaus arbeiten viele Ärzte und Krankenschwestern
Auf dem Markt kann man frisches Obst und Gemüse kaufen	At the market you can buy fresh fruit and vegetables
At the market you can buy fresh fruit and vegetables	Auf dem Markt kann man frisches Obst und Gemüse kaufen
Ich bringe die Postkarte zur Post	I bring the postcard to the post office
I bring the postcard to the post office	Ich bringe die Postkarte zur Post
Heute fliegen wir mit dem Flugzeug nach New York City	Today we fly with an airplane to New York City
Today we fly with an airplane to New York City	Heute fliegen wir mit dem Flugzeug nach New York City
