Achte auf den korrekten Artikel	Watch out for the correct article
Watch out for the correct article	Achte auf den korrekten Artikel
Die anderen Personen im Kurs müssen erraten, welches Bild du meinst	The other people in the class have to guess which picture you mean
The other people in the class have to guess which picture you mean	Die anderen Personen im Kurs müssen erraten, welches Bild du meinst
Es heißt: die Gelegenheit	It's called: the opportunity
It's called: the opportunity	Es heißt: die Gelegenheit
das Abonnement	subscription
subscription	das Abonnement
der Kollege, der Kunde, der Junge, der Löwe	the colleague, the customer, the boy, the lion
the colleague, the customer, the boy, the lion	der Kollege, der Kunde, der Junge, der Löwe
Nomen der N-Deklination sind maskulin (der) und enden im Akkusativ und Dativ auf -(e)n. Ich kenne den Nachbarn. Ich spreche mit dem Studenten. Ich lade den Kunden ein	Nouns with the N declension are masculine (der) and end in -(e)n in the accusative and dative cases. I know the neighbor. I'm talking to the student. I invite the customer
Nouns with the N declension are masculine (der) and end in -(e)n in the accusative and dative cases. I know the neighbor. I'm talking to the student. I invite the customer	Nomen der N-Deklination sind maskulin (der) und enden im Akkusativ und Dativ auf -(e)n. Ich kenne den Nachbarn. Ich spreche mit dem Studenten. Ich lade den Kunden ein
Bei Nomen der N-Deklination ist außer im Nominativ Singular die Endung immer –(e)n	For nouns with the N declension, the ending is always -(e)n, except in the nominative singular
For nouns with the N declension, the ending is always -(e)n, except in the nominative singular	Bei Nomen der N-Deklination ist außer im Nominativ Singular die Endung immer –(e)n
Ein grünes T-shirt	A green T-shirt
A green T-shirt	Ein grünes T-shirt
Eine rote Mütze und ein roter Schal	A red hat and a red scarf
A red hat and a red scarf	Eine rote Mütze und ein roter Schal
Eine dunkle Hose, ein weißes Hemd und ein schwarzer Gürtel	A dark pants, a white shirt and a black belt
A dark pants, a white shirt and a black belt	Eine dunkle Hose, ein weißes Hemd und ein schwarzer Gürtel
Rote Socken	Red socks
Red socks	Rote Socken
Blaue Schuhe	Blue shoes
Blue shoes	Blaue Schuhe
Eine weiße Bluse	A white blouse
A white blouse	Eine weiße Bluse
Da ist ein graues Kostüm	Here is a gray costume
Here is a gray costume	Da ist ein graues Kostüm
Sie trägt eine schicke Jacke	She is wearing a stylish jacket
She is wearing a stylish jacket	Sie trägt eine schicke Jacke
Er trägt einen schwarzen Anzug mit einer blauen Krawatte	He wears a black suit with a blue tie
He wears a black suit with a blue tie	Er trägt einen schwarzen Anzug mit einer blauen Krawatte
Dann kann ich an heißen Tagen im eigenen Pool schwimmen	Then I can on hot days swim in my own pool
Then I can on hot days swim in my own pool	Dann kann ich an heißen Tagen im eigenen Pool schwimmen
Ich möchte im Garten auch einen schönen Pool bauen lassen	I would also like to have a nice pool built in the garden
I would also like to have a nice pool built in the garden	Ich möchte im Garten auch einen schönen Pool bauen lassen
Welches Genus hat die Endung -ung?	What gender has the ending "-ung"?
What gender has the ending "-ung"?	Welches Genus hat die Endung -ung?
Welches Genus hat die Endung -nis?	What gender has the ending "-nis"?
What gender has the ending "-nis"?	Welches Genus hat die Endung -nis?
Ich habe viele neue Nachbarn	I have many new neighbors
I have many new neighbors	Ich habe viele neue Nachbarn
Max fährt ein rotes Auto	Max drives a red car
Max drives a red car	Max fährt ein rotes Auto
