Paula is lying on the carpet	Paula liegt auf dem Teppich
Mein Cousin steht vor dem Spiegel und bewundert sich selbst	My cousin stands in front of the mirror and admires himself
My cousin stands in front of the mirror and admires himself	Mein Cousin steht vor dem Spiegel und bewundert sich selbst
Ich bin in die Stadt gezogen	I moved to the city
I moved to the city	Ich bin in die Stadt gezogen
Ich habe 10 Jahre in der Stadt gewohnt	I lived in the city for 10 years
I lived in the city for 10 years	Ich habe 10 Jahre in der Stadt gewohnt
Er hat das Gemälde an die Wand gehängt	He hung the painting on the wall
He hung the painting on the wall	Er hat das Gemälde an die Wand gehängt
Sie hat sich vor den Spiegel gestellt	She stood in front of the mirror
She stood in front of the mirror	Sie hat sich vor den Spiegel gestellt
Wir legen den Teppich auf den Boden	We put the carpet on the floor
We put the carpet on the floor	Wir legen den Teppich auf den Boden
Ich war heute Morgen beim Bäcker	I was at the bakery this morning
I was at the bakery this morning	Ich war heute Morgen beim Bäcker
Auf dem Boden liegt ein großer grauer Teppich	There is a large gray rug on the floor
There is a large gray rug on the floor	Auf dem Boden liegt ein großer grauer Teppich
Am Nachmittag geht sie in den Supermarkt	In the afternoon she goes to the supermarket
In the afternoon she goes to the supermarket	Am Nachmittag geht sie in den Supermarkt
Denn am Abend geht sie mit Freunden ins Konzert	Because in the evening she goes to a concert with friends
Because in the evening she goes to a concert with friends	Denn am Abend geht sie mit Freunden ins Konzert
Am Samstag sind wir endlich in die neue Wohnung eingezogen	On Saturday we finally moved into the new apartment
On Saturday we finally moved into the new apartment	Am Samstag sind wir endlich in die neue Wohnung eingezogen
Mein altes Zimmer war sehr gemütlich. Ich hatte ein großes Bett	My old room was very comfortable. I had a big bed
My old room was very comfortable. I had a big bed	Mein altes Zimmer war sehr gemütlich. Ich hatte ein großes Bett
Über meinem Bett hing ein schönes Bild	There was a beautiful picture hanging over my bed
There was a beautiful picture hanging over my bed	Über meinem Bett hing ein schönes Bild
