First she puts on her pajamas. Then she brushes her teeth	Zuerst zieht sie ihren Schlafanzug an. Dann putzt sie sich die Zähne
Ich gehe zuerst meinen Opa besuchen	I'm going first to visit my grandpa
I'm going first to visit my grandpa	Ich gehe zuerst meinen Opa besuchen
Mittags gehe ich in der Pause mit meinen Arbeitskollegen essen	At lunchtime I go during the break with my work colleagues eating
At lunchtime I go during the break with my work colleagues eating	Mittags gehe ich in der Pause mit meinen Arbeitskollegen essen
Mittags erreicht die Sonne den höchsten Stand am Himmel	At midday the sun reaches the highest point in the sky
At midday the sun reaches the highest point in the sky	Mittags erreicht die Sonne den höchsten Stand am Himmel
Morgens brauche ich immer einen Kaffee, um wach zu werden	I always need a coffee in the morning to become awake
I always need a coffee in the morning to become awake	Morgens brauche ich immer einen Kaffee, um wach zu werden
Nachts arbeite ich manchmal noch ein bisschen	At nights I sometimes still work a bit
At nights I sometimes still work a bit	Nachts arbeite ich manchmal noch ein bisschen
Morgens mache ich immer Yoga. Das hilft mir beim Wachwerden	I always do yoga in the morning. This helps me with "awakening"
I always do yoga in the morning. This helps me with "awakening"	Morgens mache ich immer Yoga. Das hilft mir beim Wachwerden
Mittags machen wir eine Pause. Dann gehen wir in das Bistro nebenan	At lunchtime we take a break. Then we go to the bistro next door
At lunchtime we take a break. Then we go to the bistro next door	Mittags machen wir eine Pause. Dann gehen wir in das Bistro nebenan
Abends nach der Arbeit gehe ich zum Sport	Evenings after work I go to sport
Evenings after work I go to sport	Abends nach der Arbeit gehe ich zum Sport
Mittags macht sie Pause und geht mit ihren Kollegen und Kolleginnen ins Restaurant, das sich gleich nebenan befindet	At lunchtime she takes a break and goes with her colleagues to the restaurant, that is found right next door
At lunchtime she takes a break and goes with her colleagues to the restaurant, that is found right next door	Mittags macht sie Pause und geht mit ihren Kollegen und Kolleginnen ins Restaurant, das sich gleich nebenan befindet
Wenn man sagt "Da musst du früher aufstehen", will man sagen: "Du denkst, du bist clever, aber ich bin cleverer"	When one says, "Here you have to get up earlier," one wants saying: "You think, you're smart, but I'm smarter."
When one says, "Here you have to get up earlier," one wants saying: "You think, you're smart, but I'm smarter."	Wenn man sagt "Da musst du früher aufstehen", will man sagen: "Du denkst, du bist clever, aber ich bin cleverer"
Zuerst gehe ich arbeiten. Danach entspanne ich mich ein bisschen. Daraufhin …	First I go to work. Afterwards I relax a bit. Thereupon …
First I go to work. Afterwards I relax a bit. Thereupon …	Zuerst gehe ich arbeiten. Danach entspanne ich mich ein bisschen. Daraufhin …
Redewendung: Wer zuerst kommt, mahlt zuerst. Bedeutung: Wer zuerst da ist, bekommt zuerst etwas	Idiom: First come, first served. Meaning: Who gets there first, gets first something
Idiom: First come, first served. Meaning: Who gets there first, gets first something	Redewendung: Wer zuerst kommt, mahlt zuerst. Bedeutung: Wer zuerst da ist, bekommt zuerst etwas
Beim Konzert haben wir nur Stehkarten. Wenn wir weit vorne sein wollen, müssen wir schnell sein, denn "wer zuerst kommt, mahlt zuerst"	At the concert we only have standing tickets. If we want to be far ahead, we must be fast because "first come, first served"
At the concert we only have standing tickets. If we want to be far ahead, we must be fast because "first come, first served"	Beim Konzert haben wir nur Stehkarten. Wenn wir weit vorne sein wollen, müssen wir schnell sein, denn "wer zuerst kommt, mahlt zuerst"
